Numero_Parada,UTM_X,UTM_Y,Longitud,Latitud
1136.0,475678.747156989,4377141.8875845,2.7169489852147017,39.543603223742934
1137.0,469770.987,4386300.04299999,2.6477779952033162,39.625933001940076
1138.0,468086.300779118,4383638.29429406,2.628277063960313,39.60188890367718
1139.0,470358.858469732,4380653.15836057,2.6548802569635543,39.57507366217077
1140.0,469508.967999999,4387885.057,2.6446519996419533,39.64020500005274
1142.0,473050.971,4379785.985,2.6862600004585695,39.56734899861778
1143.0,475271.718957323,4382534.1348967,2.712011117005708,39.59217769147672
1144.0,468989.042,4386344.99,2.6386650006627708,39.626310003035464
1146.0,476772.613891782,4377486.2427698,2.7296672436268343,39.54673630852609
1149.0,485844.18838719,4379817.0155963,2.83519685268117,39.56793523510884
1150.0,476838.883093059,4382062.8513839,2.7302787909025334,39.58797506723723
1154.0,472420.901682141,4379982.18135799,2.6789167007106323,39.5690967597099
1155.0,472559.663001629,4379740.52144966,2.680542166099666,39.566923774964856
1156.0,472586.306031793,4379756.02293943,2.680851696930968,39.56706430079968
1157.0,472338.158985993,4379846.48944959,2.677959058302288,39.56787146510652
1159.0,471099.050750194,4379375.7691935,2.663554005935669,39.5635892540943
1161.0,471262.120590117,4379308.25573744,2.6654552510573577,39.562986415628494
1162.0,471084.407682274,4386603.31616691,2.663068185070081,39.62871095268499
1169.0,468578.781592411,4380632.91251145,2.6341556898637997,39.57482784296808
1170.0,468360.400719636,4380416.90623283,2.6316233828132445,39.57287353369471
1171.0,468225.220913974,4380144.61815217,2.6300625684145573,39.570415141806606
1172.0,468225.128695937,4380124.6836969,2.6300624493628573,39.57023552328948
1173.0,468376.924195084,4380427.80723907,2.631815240641773,39.57297236448141
1179.0,478326.412086607,4373877.76563172,2.747868638225657,39.51426297064714
1180.0,471757.801968144,4382895.80652322,2.6710727501229536,39.595327825481846
1181.0,472250.277574798,4383912.22470852,2.6767657900321327,39.6045021351807
1182.0,471752.042275299,4382925.63242514,2.671004398684986,39.59559637542025
1184.0,478651.021401099,4372833.78211586,2.7516783097195594,39.504864304460085
1185.0,478654.559374664,4372771.23327144,2.7517214669804866,39.50430079664076
1186.0,468021.583326242,4379305.3068,2.6277322083932626,39.562845134483176
1188.0,476908.556451619,4375591.09218631,2.7313152445374067,39.52966386971023
1189.0,476626.273330913,4375847.76379413,2.7280216981984893,39.53196895364097
1190.0,476260.705398372,4376207.77320074,2.723755114350484,39.53520276077941
1191.0,477188.863067593,4375287.65679175,2.7345871803178246,39.52693727590649
1192.0,476491.250005575,4376012.13090858,2.726444761819362,39.53344628502843
1194.0,471506.351700651,4379488.11349011,2.6682906400626782,39.564615142741815
1195.0,471579.662968267,4380092.384998,2.6691182039257964,39.57006225883253
1196.0,471885.468223337,4380094.22792212,2.6726783874054165,39.57008894629147
1197.0,472177.258241856,4379859.88627212,2.6760853077968147,39.567986969123616
1204.0,465840.605142887,4378111.17441326,2.602404949949795,39.552001576954794
1205.0,472669.252995104,4381543.88979941,2.681743688814936,39.58317621061191
1206.0,472108.56401688,4382920.89386798,2.6751568382246687,39.595565362152364
1301.0,472167.4,4382130.09999999,2.6758752783242907,39.5884419907221
1302.0,471927.099999999,4381852.29999999,2.673088668424299,39.58593109035162
1305.0,470832.550312992,4380500.98283912,2.6604021765895007,39.57371876213163
1306.0,472120.227360842,4384970.77277597,2.6752064003463203,39.61403571116871
1308.0,466885.862858488,4382051.08179625,2.6143742542669437,39.58754218083
1309.0,470746.088207792,4382057.67173945,2.659326846740928,39.5877420442462
1310.0,470978.746821595,4383557.89240849,2.661970509422711,39.60126736008096
1311.0,471204.599999999,4383296.0,2.664612508260224,39.59891526188451
1312.0,471499.258051513,4383496.03111949,2.668035808345075,39.60072745264568
1313.0,470347.218445746,4381253.46842473,2.654717894941245,39.58048223127352
1315.0,471676.0,4383874.0,2.670078229688833,39.60413891845589
1316.0,466997.617668689,4383436.40586644,2.615606670249203,39.60002858413955
1317.0,466997.794196341,4383416.09980025,2.615609737720774,39.599845628761834
1318.0,470029.0,4380983.29999999,2.6510247768303943,39.57803686659859
1319.0,471243.430836706,4380346.16125801,2.665192708712832,39.57233765211702
1320.0,470224.759286007,4380833.32718057,2.653310844243511,39.5766923896634
1321.0,470233.642232645,4382838.72231522,2.65332424264083,39.59476187551982
1324.0,477220.5,4375630.79999999,2.7349435242026376,39.530029987207904
1325.0,477187.547871118,4375630.60603469,2.7345601121142233,39.53002736461501
1330.0,469802.834159328,4380963.92881011,2.6483922836265745,39.577854388653506
1331.0,465072.039999999,4378178.02799999,2.5934560017602837,39.5525730009858
1332.0,465213.017999999,4378271.063,2.5950920035462817,39.553416999709235
1333.0,465256.998180438,4378090.85300538,2.595613332319652,39.551795040386814
1334.0,471205.912445773,4379278.08142992,2.664802237557328,39.56271264984504
1335.0,471228.705402308,4379350.45601675,2.6650644337217826,39.56336553365042
1337.0,473380.254983933,4380200.33855346,2.6900768427075303,39.57109275133701
1338.0,473234.81718063,4380413.29392938,2.6883750008554483,39.573007022829266
1339.0,473395.184938255,4380591.38064473,2.6902349833236676,39.57461663544732
1340.0,473083.087536967,4380545.977222,2.686603065697479,39.57419779287089
1341.0,468778.599999999,4380364.73,2.6364947968912813,39.572418742826
1342.0,468726.177192335,4380345.80144488,2.6358853512363143,39.572246280418895
1343.0,468748.299999999,4380367.5,2.6361418955864178,39.572442597339666
1344.0,467463.269279515,4378114.94145938,2.6212912144788496,39.55209859193608
1345.0,471246.799999999,4379654.79999999,2.6652618910185564,39.56610837920625
1348.0,466816.099999999,4380496.79999999,2.613639626403195,39.57353501316303
1349.0,470958.0,4383945.0,2.661711891347581,39.60475459833672
1350.0,468763.289582898,4380308.12884743,2.6363192085239824,39.57190819248085
1351.0,469372.482612094,4384287.52988184,2.64322789770314,39.60778563627071
1353.0,476597.494915184,4375874.92032032,2.7276858781640088,39.532212861636886
1355.0,477327.003421247,4376195.46012621,2.736163500998332,39.535120639600784
1356.0,476641.004973421,4375822.93981461,2.728193987000204,39.53174567984466
1363.0,477133.261197416,4375746.01004179,2.7339244835193974,39.53106576102487
1364.0,466962.854946175,4383317.29621214,2.615207720880214,39.5989540394
1365.0,466365.279553073,4383322.41966461,2.6082474951605072,39.59897694508943
1366.0,466971.465023362,4383332.72663525,2.615307233432727,39.59909340302536
1367.0,466375.769140779,4383350.01849189,2.608368266974919,39.59922602834535
1368.0,475803.314019015,4380993.41466792,2.7182582979757184,39.578310457875894
1369.0,469810.275132231,4387297.2204525,2.648190259447473,39.63491916555623
1372.0,470824.9,4382239.7,2.6602366148076317,39.58938485781604
1373.0,472431.858198483,4382035.36816714,2.678958921564565,39.58759697780812
1375.0,470249.69097946,4382457.37009123,2.6535282693319715,39.59132634591381
1376.0,470222.408809023,4382416.77487628,2.6532123706073016,39.59095962409639
1377.0,470487.599999999,4380233.9,2.6563978533276567,39.57130045826064
1378.0,467517.299999999,4382007.4,2.6217295495352224,39.587172766636904
1379.0,475917.795538727,4380559.00211932,2.719607055182397,39.574399470913036
1503.0,470836.638407841,4382247.59576639,2.660372966744788,39.58945640053422
1971.0,469494.190660644,4381423.89775819,2.644777429504878,39.58198791041924
1972.0,469702.799999999,4381583.9,2.6471992116393053,39.583436975667425
1973.0,469881.773792612,4381630.51364015,2.6492811478321285,39.583863286305196
1974.0,470244.299999999,4381694.4,2.6534997307815185,39.5844515848677
1975.0,470538.5,4381564.29999999,2.6569313640673027,39.583289511112454
1976.0,470873.2,4381416.4,2.6608352574911995,39.58196832941164
1977.0,470636.994479184,4381242.43774195,2.65809252875503,39.580392818113694
1978.0,470451.562711098,4381323.05708853,2.6559297765366594,39.58111284922152
1979.0,470151.625969319,4381452.64623605,2.6524314571749694,39.58227009152429
1980.0,469819.379660754,4381441.80369101,2.648563185882226,39.582160761266046
1981.0,469152.700985736,4380761.21256018,2.6408318720801556,39.57600470724453
1982.0,469537.904177507,4379734.54954142,2.6453640081406986,39.56676794333892
1984.0,473934.100382192,4383382.28961785,2.696399871465702,39.599780171579184
1985.0,476793.52564801,4377449.6801143,2.7299119004952073,39.546407429853
1986.0,468381.656116515,4379939.46452224,2.6318936028670836,39.56857243197654
1987.0,474424.06545355,4380603.75173629,2.702213806629129,39.5747594170406
